hexID,slope_IC,NO,NumSpecies,LAT,LON,country,GDP,BC20,AC,AS,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,BC9,BC10,BC11,BC12,BC13,BC14,BC15,BC16,BC17,BC18,BC19,dx,dxx,dy,dyy,EL,BC21,HF,PC,RO,SL,TC,TP,TR,BD,CL,OC,pH,EC,CN,N2,BM,geometry
19171,0,0,0,50.61730732,82.50001146,Kazakhstan,10597.26442,5680,-0.610578716,0.122162461,26,98,231,11814,241,-183,424,-27,-132,180,-134,681,88,36,27,240,112,174,132,0.023207702,0.000308626,-0.071399048,0.000207522,634.5,989,5.028241158,0.000479609,73.0625,6.37664938,2.37E-05,6.6953125,23.9765625,,,,,,,,6,82.50001146|50.61730732
7135,0,0,0,72.69615684,-83.24998854,Canada,48579.06446,11000,-0.610561073,-0.752620161,-176,52,100,16533,99,-425,524,49,-396,50,-396,217,43,3,74,125,10,106,10,-0.090323456,-9.57E-05,-0.021640919,8.87E-06,547.0625,242,0,-5.08E-05,22.625,2.051055908,-3.49E-05,0.0078125,6.4765625,1.36,20,18.87,6.1,2,11,1.68,9,-83.24998854|72.69615684
20533,0,0,0,49.31839734,101.2500115,Mongolia,4078.593988,2965,-0.610528052,-0.581231058,4,104,218,12745,225,-252,477,168,-182,168,-182,339,106,1,126,281,4,281,4,-0.062930219,0.000148033,-0.043901086,2.72E-06,1344.25,940,5.75372982,-2.70E-05,45.25,4.129852295,0.000177582,1.328125,14.328125,,,,,,,,6,101.2500115|49.31839734
15494,0,0,0,-15.498815,32.310821,Mozambique,554.4824155,3954,-0.61049968,-0.705029726,247,95,471,2755,346,144,202,262,247,286,201,833,227,1,121,660,4,150,15,-0.013560257,-9.17E-06,-0.012335797,5.49E-06,367.4375,2012,9.585104942,-1.93E-05,12.375,1.100923896,1.56E-05,-0.0625,3.796875,,,,,,,,3,32.310821|-15.498815
22359,0,0,0,-20.82809541,126.7500115,Australia,58783.83623,1123,-0.610254586,-0.493368298,266,111,419,5241,380,115,265,313,240,323,181,355,79,7,84,229,21,190,29,-0.00129698,-2.22E-06,-0.001829023,2.74E-06,330.875,3346,0,7.21E-07,2.0625,0.145446986,-1.03E-06,0.015625,0.671875,,,,,,,,6,126.7500115|-20.82809541
19220,0,0,0,36.32891296,83.25001146,China,8599.066028,723,-0.610231698,0.40115267,-85,113,329,7689,79,-265,344,15,-169,22,-193,253,81,1,111,210,5,159,8,0.111722186,0.000547485,-0.145349741,0.000151446,5044.5,953,0,0.000123037,144.125,11.76449394,0.000566706,10.21875,48.21875,1.3,31,21.09,5.3,0,13,1.7,7,83.25001146|36.32891296
1901,0,0,0,67.50189313,-155.2499885,United States,59704.09773,5721,-0.609665453,0.775200605,-102,66,155,13229,132,-292,424,71,-46,89,-259,423,96,12,65,255,41,158,76,0.334132463,-6.32E-05,-0.102820896,9.03E-05,945.0625,569,0,-2.97E-05,105.875,9.483931541,5.95E-05,1.640625,30.0625,,,,,,,,9,-155.2499885|67.50189313
6751,0,0,0,66.20320965,-88.49998854,Canada,48579.06446,8805,-0.609435141,-0.20844309,-131,63,129,14630,137,-354,491,75,-323,75,-323,298,53,9,53,146,30,146,30,-0.009158506,-4.50E-05,-0.011164876,-5.02E-06,351.6875,320,0,-3.97E-05,8.875,0.76207602,-1.02E-05,-0.25,2.84375,1.33,32,16.48,5.9,2,12,1.4,9,-88.49998854|66.20320965
13279,0,0,0,35.02993402,1.500011459,Algeria,5021.616861,2262,-0.609300792,0.574266076,137,113,339,7287,328,-5,333,47,240,249,47,301,33,5,37,96,21,31,96,0.019683976,5.74E-05,-0.02592591,-5.36E-05,1224.0625,1776,15.6369648,-9.33E-05,24.5625,1.994914412,9.72E-05,-0.296875,6.953125,1.37,27,15.01,6.5,1,11,1.4,8,1.500011459|35.02993402
12948,0,0,0,24.63795922,-2.999988541,Algeria,5021.616861,20,-0.608983517,-0.237420827,270,144,374,8025,461,77,384,256,372,375,152,20,3,0,51,8,1,2,5,-0.000110909,-6.49E-05,-0.020482088,-1.78E-05,285.0625,3922,0,-4.69E-05,20.5,1.669785142,-3.55E-05,-1.4375,6.03125,0.58,33,361.96,4.9,1,21,15.98,6,-2.999988541|24.63795922
14751,0,0,0,36.863065,21.784097,Greece,20754.1602,4769,-0.608907342,-0.291526914,174,45,220,5677,286,80,206,128,248,258,102,782,152,2,81,447,10,16,305,-0.026536584,-1.96E-05,-0.031730097,-5.71E-05,167.6875,1547,14.13962841,-0.000127373,32.375,2.645051479,5.08E-05,-1.3984375,9.8515625,,,,,,,,8,21.784097|36.863065
16180,0,0,0,67.18521941,41.13183623,Russia,12285.6585,9457,-0.608843982,0.164002508,-7,33,135,7097,117,-127,244,74,-86,94,-105,427,55,20,37,161,60,155,65,0.005545096,-4.87E-05,-0.006455982,-1.43E-05,147.25,436,0.616642714,-5.35E-05,10.125,0.559916854,-9.42E-06,-0.4375,4.828125,,,,,,,,9,41.13183623|67.18521941
22194,0,0,0,-24.72513889,124.5000115,Australia,58783.83623,705,-0.608678699,0.50964725,250,116,393,6367,382,86,296,321,260,328,151,251,46,2,58,129,14,105,47,0.002075719,6.22E-11,-0.001895839,-3.52E-06,423.0625,3289,0,2.57E-07,2.625,0.182559878,-3.78E-06,-0.0703125,0.8203125,1.54,19,6.65,8,1,9,0.74,6,124.5000115|-24.72513889
21018,0.998277027,2964,26,35.02993402,108.0000115,China,8599.066028,4962,-0.607914567,0.214857236,118,99,281,8880,286,-68,353,229,-13,233,-13,536,97,4,73,290,16,244,16,0.058804624,-5.97E-05,-0.105697967,-0.000322329,982.8125,1215,16.14520836,-0.000488585,107.75,8.614455223,0.000112456,-7.265625,34.71875,,,,,,,,4,108.0000115|35.02993402
14749,0,0,0,31.13297134,21.75001146,Libya,10114.65544,315,-0.607288301,0.181104347,215,117,410,6054,363,79,285,132,288,292,132,66,18,0,107,51,0,0,51,0.000432514,7.12E-06,-0.00294259,-4.10E-06,119.125,2284,7.033339024,-8.57E-07,2.875,0.232455865,3.88E-06,0.0234375,1.0078125,1.42,24,21.64,7.4,1,11,1.31,6,21.75001146|31.13297134
14985,0,0,0,77.821641,24.239188,Norway,88001.95656,,-0.607120037,0.677583337,-58,25,131,6419,34,-160,195,-14,-65,29,-135,421,45,20,23,135,67,110,104,0.006844318,-0.000108092,-0.001108437,2.12E-06,21.25,,0,-0.000104657,1.25,0.115323558,-1.29E-06,-0.0546875,0.3515625,,,,,,,,9,24.239188|77.821641
14853,0,0,0,18.1428733,23.25001146,Chad,802.5122735,80,-0.607109904,-0.219289273,255,131,435,5795,391,91,301,313,178,315,164,23,14,0,209,34,0,13,0,-0.00134663,-3.00E-06,-0.005285409,-5.09E-06,607.8125,3474,0,4.71E-06,7.375,0.435332298,-1.38E-05,-0.15625,2.5625,1.44,22,18.53,5.9,0,11,1.56,6,23.25001146|18.1428733
22165,0.988823529,2053,10,41.52477935,123.7500115,China,8599.066028,6459,-0.607074976,0.309967458,82,88,197,12325,278,-171,449,236,-83,236,-104,849,233,8,101,627,26,627,28,0.017026894,-0.000128492,-0.034405828,-0.000121603,155.3125,1153,11.02520275,-0.000127692,32.5625,2.828230619,-0.000121539,-3.8984375,10.5546875,1.42,15,5.89,8.2,1,9,0.78,4,123.7500115|41.52477935
11765,0,0,0,65.831614,-19.323069,Iceland,59584.16094,8188,-0.606868744,-0.789167941,10,46,248,4960,110,-75,185,20,19,84,-46,617,66,30,20,196,99,166,163,-0.46977973,-0.000661643,-0.14824456,8.11E-06,294.8125,729,2.385313749,-0.000573307,157,13.74200344,9.00E-05,-2.0859375,42.5234375,1.29,22,23.22,6.1,2,11,2.15,9,-19.323069|65.831614
8413,0,0,0,-5.239741489,-65.24998854,Brazil,10016.80197,20951,-0.606699228,-0.384940386,254,44,658,324,287,220,66,254,252,258,248,2597,318,81,39,928,252,550,294,-0.001454566,1.76E-06,-0.003153725,1.77E-06,96.375,1225,1,1.14E-05,4.9375,0.27310887,-7.89E-06,0.0703125,2.0234375,,,,,,,,1,-65.24998854|-5.239741489
5598,0.999864472,20656,17,44.12267904,-104.2499885,United States,59704.09773,3414,-0.606413901,0.469874084,57,114,294,9355,272,-115,387,136,-64,195,-64,465,82,18,51,234,55,137,55,0.034715097,6.63E-05,-0.027505388,4.49E-05,1646.6875,1382,2.846807957,2.86E-05,35,2.689427376,8.19E-05,1.59375,12.53125,,,,,,,,5,-104.2499885|44.12267904
21181,0.998435463,7816,55,33.73095063,110.2500115,China,8599.066028,5551,-0.606319606,-0.01738131,135,88,268,8510,288,-39,327,244,11,244,11,703,154,6,76,394,20,394,20,-0.009266436,0.000153414,-0.060281307,0.000116462,677.5,1333,17.08264351,8.79E-05,63.625,5.269115448,0.000181262,4.4765625,21.2421875,1.5,25,6.21,6.7,1,10,0.83,4,110.2500115|33.73095063
19019,0,0,0,80.8906,79.7627,Russia,12285.6585,,-0.606231511,-0.356372833,-142,24,85,9810,1,-279,280,-11,-215,-10,-259,160,24,7,39,69,24,52,32,-0.035195012,-0.001012696,-0.009000081,1.27E-05,256.5,,0,-0.00094987,8.8125,0.772283792,-4.78E-05,-0.2578125,2.7890625,,,,,,,,9,79.7627|80.8906
158,0,0,0,70.93853333,-179.2624667,Russia,12285.6585,4582,-0.606192768,-0.652263224,-106,24,86,9918,29,-250,279,18,-181,18,-233,171,28,7,44,79,23,79,35,-0.013265868,7.76E-05,-0.004873462,-1.02E-05,41.5,314,,6.60E-05,4.4375,0.406209439,1.31E-06,-0.0390625,1.3359375,,,,,,,,9,-179.2624667|70.93853333
7342,0.999787517,7522,29,44.12267904,-80.24998854,Canada,48579.06446,11499,-0.60612452,0.167862788,60,79,225,9283,236,-113,349,185,-70,185,-70,922,92,58,12,264,187,264,187,0.000843312,1.20E-05,-0.004454861,5.05E-06,504.6875,849,14.09520912,-2.78E-05,5.4375,0.42212823,4.49E-05,0.2265625,1.8984375,,,,,,,,4,-80.24998854|44.12267904
23890,0,0,0,-7.963698746,147.320153,Papua New Guinea,2527.039526,16721,-0.605825007,-0.668787062,234,48,711,495,265,198,67,238,226,239,226,2143,220,128,17,654,387,581,387,-0.113159731,4.92E-05,-0.094838776,5.71E-05,519.5625,1711,8.65389061,-2.45E-05,105.9375,9.244906425,0.000129324,2.109375,33.359375,,,,,,,,1,147.320153|-7.963698746
24680,0,0,0,62.3069786,158.2500115,Russia,12285.6585,7270,-0.605645895,0.431781709,-95,56,130,13567,132,-300,432,84,-215,86,-273,498,80,19,48,230,58,188,89,0.196546346,-0.000689313,-0.193976194,-9.26E-05,869.9375,464,0.260996461,-0.000298523,173.125,15.56702232,-0.000368819,-4.890625,58.734375,,,,,,,,9,158.2500115|62.3069786
8422,0.998376194,13695,239,18.243318,-65.663042,Puerto Rico,30346.16042,10169,-0.605265141,0.663424194,263,11,259,1119,284,242,42,274,248,276,247,2355,271,101,29,787,317,734,340,0.102014795,0.00011394,-0.090359233,2.06E-05,99.4375,1888,40.63031006,-0.000118881,97,8.451795578,0.000254283,2.484375,31.3125,,,,,,,,1,-65.663042|18.243318
15623,0,0,0,36.32891296,33.75001146,Turkiye,10687.42346,3990,-0.60519886,-0.327004313,165,73,268,7122,309,37,272,73,266,266,72,605,142,2,94,394,6,6,312,-0.109592758,-0.000647186,-0.116455503,-8.23E-05,618.8125,1699,9.722846031,-0.000330704,135,11.47384167,-0.000378149,-10.140625,43.421875,1.37,16,6.13,7.6,1,10,0.85,8,33.75001146|36.32891296
4352,1,92,5,63.60574824,-121.4999885,Canada,48579.06446,5303,-0.605028331,0.685220659,-52,80,161,14967,203,-291,493,146,-189,146,-255,318,45,13,41,129,41,129,53,0.023200154,3.61E-05,-0.01032778,-1.83E-05,478,663,0,1.79E-05,9.75,0.918911099,-1.62E-07,-0.2265625,3.0546875,,,,,,,,9,-121.4999885|63.60574824
7287,0.999580574,9052,38,42.82373225,-80.99998854,Canada,48579.06446,10309,-0.605012715,-0.145758748,86,67,204,9033,252,-75,327,11,-39,210,-39,996,94,64,10,278,204,269,204,-0.000825464,1.08E-05,-0.002295452,3.50E-06,252.3125,973,24.02656937,5.94E-06,3.125,0.225541413,8.33E-06,0.1875,1.03125,1.41,9,3.22,7.1,2,11,0.33,4,-80.99998854|42.82373225
20246,0,0,0,11.798851,98.06747,Myanmar,1236.911967,,-0.604682446,0.654857337,276,18,427,600,299,256,43,273,269,286,269,3794,799,24,90,2280,86,251,86,0.056327283,-0.000304103,-0.048917152,-0.000135132,10.4375,,7.933587551,-0.000417892,52.625,4.681354523,-6.11E-06,-8.5703125,15.1171875,1.5,13,5.03,7.2,1,9,0.59,1,98.06747|11.798851
20410,0,0,0,12.94676504,99.75001146,Thailand,6287.981249,4667,-0.604454458,0.101077378,276,54,476,1116,330,216,114,274,258,291,258,1061,236,10,77,635,30,103,30,0.000967672,-1.10E-05,-0.002915122,8.24E-06,35,1786,21.3284626,-4.15E-06,3.75,0.27096045,1.38E-06,-0.046875,1.046875,1.24,40,15.61,5.1,0,12,1.37,1,99.75001146|12.94676504
24001,0,0,0,-2.499817647,149.999475,Papua New Guinea,2527.039526,20778,-0.603437126,-0.007797905,276,15,626,229,287,263,24,278,274,278,272,3542,390,218,16,1076,692,823,793,-6.74E-05,6.60E-06,-0.005426113,1.85E-05,27.25,1616,3.201943636,1.62E-05,5.625,0.418187112,8.82E-06,0.5,1.875,,,,,,,,1,149.999475|-2.499817647
16154,0,0,0,-0.043590765,41.25001146,Somalia,474.0850748,1753,-0.603408635,-0.053349234,278,73,525,1517,359,219,139,294,299,303,259,446,115,2,89,257,12,59,74,-0.000101061,3.29E-06,-0.002950505,-2.55E-06,50.0625,2236,10,1.26E-06,3.375,0.247078463,2.82E-07,0.015625,1.078125,,,,,,,,3,41.25001146|-0.043590765
17254,0,0,0,25.93696822,56.25001146,Oman,20929.37742,1595,-0.603154719,-0.556312561,217,61,309,4852,318,122,196,166,267,279,150,131,37,0,121,108,0,2,90,-0.330522835,0.001103836,-0.264663219,0.000285291,1002.9375,2645,4.000046253,0.000436476,295.6875,23.74939728,0.000886782,23.7265625,90.1796875,1.41,23,21.66,6.6,1,12,1.47,6,56.25001146|25.93696822
12737,0.99977304,14532,39,42.82373225,-5.999988541,Spain,28977.6849,9870,-0.602929235,-0.632375121,79,86,374,4909,209,-21,230,30,152,152,17,1036,144,27,44,418,83,83,396,-0.117805079,0.000188413,-0.088678695,0.000152275,1331.375,1088,2.76563406,-1.72E-05,97.75,7.981925011,0.00035453,5.109375,30.875,,,,,,,,4,-5.999988541|42.82373225
8359,0.989608939,1798,136,-3.94070435,-65.99998854,Brazil,10016.80197,22423,-0.602792263,-0.214427575,253,43,665,344,286,222,64,254,250,258,247,2942,390,124,32,1087,404,734,422,-0.001992197,1.89E-05,-0.003560786,7.26E-06,93.375,1232,0.000706115,1.14E-05,6.1875,0.307702094,1.51E-05,0.5234375,2.1484375,,,,,,,,1,-65.99998854|-3.94070435
23767,0,0,0,-43.47399157,146.2977765,Australia,58783.83623,18772,-0.602615714,-0.055943966,117,31,343,1966,168,77,91,92,146,146,92,1468,154,88,18,450,270,270,440,-0.015896922,-0.00080167,-0.088128567,-0.000235069,66.625,992,1.319116473,-0.000649961,90.3125,8.213770866,-0.000341656,-13.265625,27.484375,,,,,,,,4,146.2977765|-43.47399157
14895,0,0,0,-14.33297569,24.00001146,Zambia,1442.703708,4521,-0.602591395,0.227659017,220,95,466,2397,322,117,205,220,181,261,181,902,208,0,105,601,0,74,0,0.000869029,-6.39E-06,-0.003423193,-1.67E-05,1096.125,2039,3.422533989,1.36E-07,4.3125,0.287529677,-2.14E-05,-0.453125,1.65625,1.47,43,17.56,6.3,1,12,1.53,2,24.00001146|-14.33297569
20956,0.998693455,55149,263,15.54482283,107.2500115,Laos,2082.058846,19472,-0.602543235,0.311290115,198,57,458,2025,251,125,126,203,173,220,163,2156,366,43,59,1057,133,615,178,0.064916015,0.000239638,-0.094924204,9.00E-05,1217.9375,1528,5.264371872,0.000105694,104.5,8.849760056,0.000219522,6.28125,35.1875,,,,,,,,1,107.2500115|15.54482283
4129,0.999901913,20399,21,50.61730732,-124.4999885,Canada,48579.06446,16342,-0.602099478,-0.655638337,55,76,295,6478,205,-54,259,19,151,151,-27,1206,184,54,45,524,164,164,441,-0.804332376,-0.000165457,-0.517221689,0.000364814,911.5,709,1,-0.000106102,504.75,38.63644791,0.000147198,6,158.484375,1.3,15,26.43,6.4,2,13,1.71,5,-124.4999885|50.61730732
16049,0,0,0,10.34870117,39.75001146,Ethiopia,673.2230294,7133,-0.602004707,-0.305027127,113,98,591,1552,192,27,165,121,92,136,89,1198,351,14,111,1029,45,149,70,-0.019516863,4.64E-05,-0.080892257,6.90E-05,3358,1570,14.06686401,6.79E-05,81.9375,6.693436623,4.56E-05,2.28125,27.421875,,,,,,,,7,39.75001146|10.34870117
15736,0,0,0,46.72055284,35.25001146,Ukraine,3457.28726,4031,-0.601937056,0.553416431,108,74,225,9074,284,-44,328,197,131,232,-12,416,48,23,21,140,74,98,98,0.010644333,-2.75E-05,-0.006780436,-1.30E-05,6.8125,1056,7.622342587,-4.52E-05,8.5,0.638794601,4.02E-06,-0.5234375,2.3203125,1.43,16,6.16,7.8,1,9,0.73,6,35.25001146|46.72055284
22985,0,0,0,48.01947899,135.0000115,Russia,12285.6585,8388,-0.601841152,-0.660201192,24,80,160,14661,256,-248,503,206,-172,206,-193,727,151,11,78,444,35,444,44,-0.005529934,-9.49E-06,-0.003574938,-3.11E-06,58.6875,849,1.402474046,-1.01E-05,4.125,0.32530126,-2.47E-06,-0.1484375,1.2578125,,,,,,,,7,135.0000115|48.01947899
15108,0,0,0,-27.32315336,27.00001146,South Africa,7031.901929,2919,-0.60175842,-0.781174481,171,131,476,4926,286,11,275,227,90,227,90,596,102,5,69,295,17,295,17,-0.012086812,7.35E-07,-0.008155957,-2.93E-06,1363.6875,2082,7.820530415,2.95E-06,8.6875,0.782067895,-5.15E-06,-0.046875,2.453125,,,,,,,,7,27.00001146|-27.32315336
18783,0,0,0,33.73095063,77.25001146,India,1773.167844,1373,-0.601410151,0.758200407,-42,95,286,8119,123,-209,332,-110,-78,76,-151,170,23,5,38,67,20,48,50,0.579836369,0.000458801,-0.37663126,0.000286376,4389.0625,1084,1,0.00026269,400,32.18654633,0.000250855,12.1484375,116.1953125,,,,,,,,7,77.25001146|33.73095063
12834,0,0,0,11.64773379,-4.499988541,Burkina Faso,747.2662114,3904,-0.601038814,0.725239873,279,98,484,2195,382,179,203,259,255,317,255,951,258,1,109,721,4,77,4,0.00471145,-3.83E-06,-0.004034097,-7.26E-06,310.875,2374,13.35408974,-6.87E-06,4.3125,0.371320695,-4.22E-06,-0.21875,1.25,1.3,23,29.62,6.6,1,11,2.53,3,-4.499988541|11.64773379
12405,0,0,0,29.37580308,-10.14433715,Morocco,3335.554725,700,-0.600797474,0.083799392,208,67,384,3229,299,125,174,164,259,259,164,128,24,1,81,70,3,3,70,0.016184779,-0.000267633,-0.090026751,-8.46E-05,110.375,1757,15.61138535,-0.000213879,104.625,8.475042343,-0.000132782,-5.796875,35.75,1.19,11,43.88,5.2,1,16,2.9,8,-10.14433715|29.37580308
18836,0,0,0,29.83397585,78.00001146,India,1773.167844,6656,-0.60062927,0.168706715,237,111,347,6251,383,63,320,289,162,313,139,1094,344,5,129,1016,27,165,95,0.000426821,5.40E-06,-0.00165765,5.86E-07,246.8125,1817,18.25285149,5.29E-06,2.5,0.147101492,-1.65E-06,0.09375,0.953125,,,,,,,,1,78.00001146|29.83397585
23637,0.999928335,72743,100,43.12518555,144.1187869,Japan,40746.26067,12458,-0.600555778,-0.018504564,77,55,182,8433,229,-75,304,183,-41,194,-41,902,130,31,44,388,103,359,103,-0.015162631,-0.00019756,-0.006244641,-1.15E-05,33.6875,858,30.35596848,-0.000200265,12.125,0.974168777,-6.06E-06,-2.359375,3.53125,,,,,,,,5,144.1187869|43.12518555
16379,0,0,0,18.1428733,44.25001146,Saudi Arabia,22792.6257,425,-0.600264907,-0.314960271,238,124,449,4968,370,94,276,234,284,301,166,96,29,0,113,84,7,17,13,-0.041002505,-1.31E-05,-0.082432076,7.15E-05,1470.25,2986,2.313712835,-4.45E-05,94.5625,7.770270348,0.000105201,1.1875,34.046875,,,,,,,,6,44.25001146|18.1428733
9224,0,0,0,-22.12711259,-53.99998854,Brazil,10016.80197,9577,-0.600063145,-0.140210852,235,84,524,2519,302,143,159,260,193,260,193,1390,177,30,39,506,126,506,126,-0.001926626,-5.30E-05,-0.021775544,-6.07E-06,365.625,1599,6.071899891,-5.43E-05,24.8125,2.125824213,-4.75E-06,-1.0390625,7.7578125,1.51,20,11.66,7,2,10,1.15,1,-53.99998854|-22.12711259
22604,1,496,1,49.31839734,129.7500115,Russia,12285.6585,6031,-0.599708021,-0.430063039,16,85,159,15738,263,-274,537,206,-189,212,-219,604,131,6,89,390,20,347,27,-0.001805373,-5.90E-06,-0.001045264,-1.36E-06,94.5,908,2.668839455,-3.83E-06,1.375,0.1060213,2.02E-06,-0.078125,0.484375,,,,,,,,7,129.7500115|49.31839734
5597,1,536,10,41.52477935,-104.2499885,United States,59704.09773,2479,-0.599263489,0.471188992,97,120,326,8726,305,-63,368,173,-5,225,-12,344,61,9,59,171,28,109,31,0.013433293,2.65E-05,-0.015025121,-2.82E-05,1474,1653,3.344150543,-1.84E-05,13.8125,1.182660103,1.67E-05,-0.265625,4.265625,1.45,18,6.97,8.2,1,9,0.8,6,-104.2499885|41.52477935
15410,0,0,0,49.31839734,30.75001146,Ukraine,3457.28726,6234,-0.599032164,-0.223180339,82,75,236,8874,251,-68,319,198,-3,198,-36,598,83,34,32,248,107,248,119,0.000773256,8.85E-05,-0.012644321,1.22E-05,220.3125,927,10.6365509,0.000106355,14.4375,1.224806309,-5.65E-06,1.0078125,4.2109375,,,,,,,,4,30.75001146|49.31839734
5120,0,0,0,76.3032,-110.3337,Canada,48579.06446,,-0.598470688,-0.587066054,-144,27,77,11636,40,-302,342,14,-285,20,-285,99,19,3,62,52,9,37,9,-0.002127513,3.78E-05,-0.000571079,-1.93E-07,1.125,,0,3.38E-05,0.5625,0.05359906,3.76E-06,0.0390625,0.1640625,,,,,,,,9,-110.3337|76.3032
16999,0,0,0,71.556182,52.47412,Russia,12285.6585,10154,-0.597936511,-0.698546827,-37,37,145,7521,95,-162,257,52,-48,71,-136,396,43,21,23,126,63,122,97,-0.045324232,-7.88E-05,-0.014686634,-4.49E-05,14.25,342,0.520254195,-0.000110924,14,1.273286819,-1.24E-05,-1.0703125,4.5859375,0.67,23,232.9,4.8,0,20,7.37,9,52.47412|71.556182
15165,0,0,0,-20.82809541,27.75001146,Zimbabwe,1435.750795,2167,-0.597576797,0.174096197,204,118,501,3730,304,69,235,239,159,239,139,524,108,1,94,314,3,314,4,-0.000828551,-3.61E-05,-0.010195113,-9.59E-06,1126.8125,2256,10.54371548,-2.48E-05,11.4375,0.978374183,-2.09E-05,-0.828125,3.53125,,,,,,,,3,27.75001146|-20.82809541
23640,0.996315789,181,3,50.45759754,143.5503946,Russia,12285.6585,11375,-0.597225964,-0.036728635,-11,51,142,10732,164,-199,362,114,-164,133,-164,777,120,26,45,342,80,286,80,-0.016263749,9.90E-05,-0.184941575,-0.000576442,355.625,675,0.263983965,-0.0006369,150,12.90386772,0.000154946,-10.796875,49.9375,,,,,,,,9,143.5503946|50.45759754
17920,0,0,0,57.11170632,65.25001146,Russia,12285.6585,5577,-0.596348166,-0.351484776,19,80,186,12335,236,-192,429,182,-89,182,-151,466,79,16,48,215,48,215,73,-0.001856678,-1.31E-05,-0.002222484,-7.35E-06,99.25,837,25.42902756,-1.33E-05,2.25,0.174096495,-7.12E-06,-0.2265625,0.7734375,,,,,,,,9,65.25001146|57.11170632
21086,0,0,0,70.09913674,108.7500115,Russia,12285.6585,9795,-0.595747232,0.032227024,-144,59,112,16385,141,-382,523,82,-347,87,-347,292,60,7,74,170,22,162,22,0.012038112,4.32E-05,-0.020638516,-5.86E-05,699.8125,322,0,-5.88E-05,16.5625,1.538597941,4.34E-05,-1.0859375,5.4453125,,,,,,,,9,108.7500115|70.09913674
20298,0,0,0,4.574450117,97.95903107,Indonesia,3788.369479,13512,-0.595503271,0.120656796,272,38,698,488,302,247,55,265,273,279,265,2514,349,108,35,1003,328,548,1003,6.76E-05,-3.51E-06,-0.000678234,-1.18E-06,0.375,1585,6.715040207,9.35E-07,1.125,0.064317286,-9.35E-07,-0.09375,0.4375,,,,,,,,0,97.95903107|4.574450117
266,0,0,0,67.50189313,-177.7499885,Russia,12285.6585,9227,-0.595276833,-0.133191839,-90,56,136,12477,135,-275,409,82,-71,83,-247,339,48,14,38,139,43,110,72,-0.003598668,2.50E-05,-0.025789278,-6.23E-05,143.5,411,0,-3.98E-05,18.8125,1.871063352,2.48E-06,-1.1875,6.546875,1.37,25,24.9,6.5,1,11,2.41,9,-177.7499885|67.50189313
20869,1,1250,1,72.69615684,105.7500115,Russia,12285.6585,6395,-0.595172644,0.325320572,-126,55,113,15562,142,-348,490,92,-319,92,-319,235,37,10,46,107,30,107,30,0.019080261,9.36E-05,-0.013273547,3.60E-05,27,354,6.84E-05,7.14E-05,11.625,1.068543911,5.82E-05,0.8984375,3.6953125,,,,,,,,9,105.7500115|72.69615684
17146,0,0,0,28.53497671,54.75001146,Iran,5376.979647,996,-0.594370544,0.083255693,216,135,360,8278,401,26,375,98,246,323,98,215,51,1,108,145,4,15,145,-0.001571134,6.39E-05,-0.023313111,-4.28E-05,1266.875,2549,7.629548073,3.94E-05,24.4375,1.962459207,-1.83E-05,0.140625,8.328125,,,,,,,,4,54.75001146|28.53497671
22746,0,0,0,-7.147685848,131.8474272,Indonesia,3788.369479,11158,-0.594000518,0.475273728,270,10,305,792,287,253,34,274,261,279,256,1960,302,12,63,814,45,492,147,0.012459198,1.79E-05,-0.014343332,3.73E-06,45.4375,1723,11.58048153,4.46E-06,15.625,1.210181475,1.72E-05,0.4296875,4.9921875,,,,,,,,1,131.8474272|-7.147685848
